,(Everything I Do) I Do It for You,7 Rings,A Whiter Shade of Pale,All About That Bass,All I Want for Christmas Is You,Bad Romance,Bei Mir Bist Du Sch√∂n,Blurred Lines,Call Me Maybe,Chirpy Chirpy Cheep Cheep,Dance Monkey,Despacito,Earth Angel,Gangnam Style,Girls Like You,Grenade,Havana,Hips Don't Lie,I Took a Pill in Ibiza,I Want to Hold Your Hand,I Will Always Love You,I'm a Believer,If I Didn't Care,In the Summertime,Kung Fu Fighting,Lean On,Let It Go,Love Me like You Do,Love on the Brain,Love Yourself,Macarena,Moves Like Jagger,Mundian To Bach Ke,My Heart Will Go On,My Sharona,My Sweet Lord,Needed Me,Old Town Road,One Dance,Right Round,Rock Around the Clock,Rock Your Baby,Rolling in the Deep,Rudolph the Red-Nosed Reindeer,See You Again,Shape of You,Silent Night,Somebody That I Used to Know,Something Just Like This,Sweet Mother,Tennessee Waltz,The Last Farewell,Thinking Out Loud,Thrift Shop,Un-Break My Heart,Uptown Funk,Wabash Cannonball,Waka Waka (This Time for Africa),We Are the World,Y.M.C.A.,"Yes Sir, I Can Boogie",You're the One That I Want
20,1.916350006611148,3.713396353617904,1.6897431621693575,1.645613291618253,6.035568516758671,1.7039555849892138,1.7742614662507978,2.180154800690113,5.273139477712513,6.772057684530098,7.385081699489278,7.804061537201994,6.523055192912272,1.1526268790702547,7.435375910322437,5.568672424696832,8.299709755864347,1.6883917221086746,6.972363801491307,6.731107275301298,1.0,3.624092379681881,2.554533187637015,8.182449352910456,1.5420907589673645,21.0866571835466,1.4326117938991298,4.495514826373697,10.5771464124811,6.575842241554276,11.77480413107152,4.667720425029342,4.3137143600909145,2.105595083452906,5.4844448893242665,3.16584889399063,4.7082096746823385,8.321684115947757,5.710145959534957,6.2931154306262,6.093786578303477,1.626063128768783,4.243704977823787,6.60119521440225,3.9676753265466207,7.82864934257046,2.268559669382055,7.531178481018789,5.718113100331909,3.1013224669716686,1.5132152505388683,12.979673981627386,2.045949056088975,1.6607561322730937,2.3114436518141623,4.133411366017703,5.862955731513221,1.656694169373288,1.779925310142302,5.658948834957767,2.584497069931881,2.1539418207248118
21,3.4431493653258385,3.674886845926008,3.4037481948447272,3.9281887241814255,4.576009847405978,3.5998678959230137,3.1955006420517136,2.702456374673714,3.4286696848018203,5.338553915890599,4.827160943179626,5.414769721407347,4.841825829946808,3.768096275213445,5.155487703483475,4.533824830520807,5.186073871347081,4.055639601539396,4.652235723893004,4.766110059527215,3.624092379681881,1.0,2.829443840966848,6.5211999448971065,3.82101440817883,18.58929376483761,3.843042197406812,3.9059850022569793,6.268371444079432,4.916109674788386,6.381651019934392,3.7512534868714194,3.1673283154796223,3.043908334275415,3.5752572185745275,2.8587840444459345,4.257284857324192,5.511489654732716,4.979338525745172,4.044951937689642,4.761320297902633,4.131680943226013,3.1812401666733154,5.047210738699575,3.208492459494248,6.612970045072089,3.042393927991023,5.484584244435006,5.931912264567294,3.161927022379359,2.8432661660045917,9.0731173931327,3.6066841705014654,3.354213231772317,2.779009958507597,3.888615586155236,4.132788509973524,3.874191393484911,4.153884684262472,4.640427844538944,2.953149520934365,2.7811636976885232
22,2.4000224004167343,3.7554338829604896,1.9099554731937352,2.897322961654475,4.829299073598703,2.2804987573435955,2.0330530540551672,2.3572128416427107,3.0797499489272937,5.425135944243441,5.085819193693366,5.556409600538773,4.350009986966605,2.149286165857529,6.900253271161239,4.4357927742474255,5.432116856616254,3.022817375422407,5.109882452563704,4.716560670529242,2.554533187637015,2.829443840966848,1.0,6.88461221250439,2.4225865573013223,16.039539688660593,2.8083969184181283,2.1299108059093226,6.430580716664108,4.939578882348411,5.64158916852134,2.126971336880751,2.6735617070714297,1.936609137824504,4.190034650253516,2.563618155885855,4.402092973388063,5.452573921811597,4.773818603088507,3.987751017444544,4.566093070269127,2.920197799140543,3.2341864008613603,5.5794736770660425,2.935342495686476,4.786084983895831,2.5653970544111098,5.453329401931434,3.9871062797351726,2.976809477344944,1.8050167964148036,8.932933580293527,2.190330836254992,2.052387818933259,2.3861226418966472,2.4352214811754327,3.872273667901285,2.7331800066865077,3.0670333395068488,4.21473536823315,2.8385741560577604,2.239474339742096
23,7.363116939119284,6.955748848698934,8.5459040982287,7.389836005097836,7.126314029609309,9.46731525832212,9.5434914038062,6.259592286689583,6.800680335110131,5.344018966133469,5.213046442114462,6.919434780842866,5.947060189105264,8.713267520043555,5.868653689319932,3.6179631798460954,5.116522072088762,7.853397864214874,8.118119023411518,4.700032041494008,8.182449352910456,6.5211999448971065,6.88461221250439,1.0,9.402290968871691,21.842992269311107,8.801545559730512,8.683073900537806,5.8444574605804736,4.9892321729876326,5.133214583662833,6.99305851000065,5.4000348424634,7.391661882665994,5.647858882150433,5.599699674982348,8.058982275687374,5.990151875992535,8.870671429464243,6.340928331435355,6.189280275096679,12.921488329928112,6.345133744763446,8.431883025904385,5.307070015333928,9.736764667573144,7.343989078410637,4.7627187352488,10.71642231955854,7.504837545230806,6.637042997001911,6.980666980354322,8.82536267728876,6.248030289505229,7.310200812636421,9.945020469606106,5.123036381495395,8.18813455200123,10.333196760424716,6.327238821363333,5.605473298343939,6.9201374526600015
24,1.6869021011120282,4.348074874154548,1.179217636889967,1.0481218021854697,6.2537325132650174,1.058060759943301,1.6443276822160662,2.312907088409432,4.864410180634244,6.977694066733116,7.66909613141246,8.578772866776914,6.119477750124717,1.1249044514536244,8.414797755758505,5.953170683337056,8.514333094631567,0.8332799590867936,7.401089912305501,6.793338492139595,1.5420907589673645,3.82101440817883,2.4225865573013223,9.402290968871691,1.0,20.252707731379715,1.3416301747765118,3.548224201584356,11.77889515010583,6.585139500370393,13.517296230906926,3.786197136044464,4.1694839263142285,1.7935240331294269,5.832137076967743,2.904672296299852,5.101811863687736,8.699365221646875,5.889691361758688,5.672857089597899,6.178814587698225,0.5987091369676397,4.2350976493231975,7.158111455213588,3.545323677653033,7.031584709033472,2.04463067110762,8.441604009376979,5.293468705215989,3.240397130825264,1.3912023656127774,14.26775067680974,1.4361521051196728,0.8442236592327181,2.79486806202046,3.539105761745704,5.508445316371744,0.9903236627359632,1.065146632055331,5.497502401342691,2.821483578288011,2.0556376686098403
25,17.820362771512055,6.903021959911903,18.82901695570746,20.58786181731609,18.71765086846571,20.192999886125207,13.699453972510325,15.58017863633636,12.2733207115223,13.841912059389632,15.518905793478554,14.398903339509362,11.652153508203114,19.22145938835098,15.697960339949846,20.636184687518824,14.6222175074083,21.320645683078723,15.698454350913996,15.493793765947888,21.0866571835466,18.58929376483761,16.039539688660593,21.842992269311107,20.252707731379715,1.0,20.871090833083592,14.819543612095918,17.792801955625123,18.326000262995446,23.229318437798064,13.159895491735842,14.529899780608863,19.1359263804453,17.103083748991963,20.151574365879974,11.85094147366519,6.8971252691960645,5.793294781156941,14.683667313799711,7.123031016788958,20.750800530805787,15.199010638578994,17.599336691302756,19.592953779076552,4.09214959721151,19.117607989824094,16.528772537009925,4.026752105419456,20.58646936016918,19.18578104881291,12.526734538161962,18.91051027320317,18.724923285259838,17.676372099299144,16.103951057978023,9.120453150705188,21.22317360035738,21.22970770143771,11.14233276066158,20.279950301182005,18.17968312299509
26,1.7109627363003606,3.1535225820430663,1.4899848808186409,1.774636899784144,5.794572375415059,1.3092863622283122,2.1101115748267176,2.6450219642608443,5.708227012565507,7.184390697041407,3.930733156917101,4.285593551111499,6.691772302712712,1.6572550454465274,4.843311414920289,6.323824386691276,6.017660795463048,1.550582809905933,4.5746636111980274,6.974823374447058,1.4326117938991298,3.843042197406812,2.8083969184181283,8.801545559730512,1.3416301747765118,20.871090833083592,1.0,4.422544350018771,4.76168104609119,5.280417814737925,12.866181370112756,4.649566522855023,3.597446181125003,2.009236184057641,4.767071443752833,2.796795704241423,3.2901730562330527,4.844497841698711,3.2768404692781536,6.172484315856248,6.204523089782262,1.2878758113690452,4.611585793368399,6.575367809423873,3.595884155602588,7.808926356463298,2.210564145174567,8.156961758515909,5.789373810149358,2.934661625535371,2.041574337260675,10.501434218449312,1.7268151873108168,1.3694075668655703,2.465432414631607,3.516302310877505,4.984923642581524,1.4537965889947488,1.4648907757525849,5.666955739365964,2.655087362350358,2.003028240907836
27,3.2378024881225915,3.132713899418163,2.760895058532408,4.144161774736705,5.790300707009059,3.6539691608307474,1.691633259636807,2.485848397757627,3.171614787760626,5.693676863015605,4.466623038024023,4.602135206994706,4.374391262016909,2.9435340547060544,5.442187248338725,6.463046284879292,4.618509614818921,4.718733381335736,3.807287633269631,5.660605150428624,4.495514826373697,3.9059850022569793,2.1299108059093226,8.683073900537806,3.548224201584356,14.819543612095918,4.422544350018771,1.0,5.597468856968171,5.114395810924988,11.09281528470669,2.241191519751029,3.621516381520241,3.1923074878872644,4.726014141368276,4.390300435743618,3.833494578088189,4.343950716832187,3.4649105847814887,3.717022637075841,4.85466432091145,4.211770506037416,3.5704626187689232,5.941829117770864,4.127263307396195,3.259649395143398,3.7702270729708,7.609568626015178,3.3723182841542823,4.011781109383879,2.8793337859315526,8.612130209415925,3.1086690429412207,2.6970748408623395,3.3156721786182275,2.1966383292106157,3.859843034089726,4.637077491093497,4.642695022701261,4.702766021108377,4.018672905690861,3.077629759882467
28,7.047941070260171,3.2066732944773304,8.966237968129066,6.481395161194982,5.353069012904258,7.534343126832262,5.889572907505562,5.448149760667977,5.90734149485153,6.525182932795144,2.401895340276826,2.599920897097709,5.359844194482946,7.346139869116997,2.859891609295317,4.72377916643238,3.655829674858341,6.7894675023696,3.783636148827904,5.873243307442605,10.5771464124811,6.268371444079432,6.430580716664108,5.8444574605804736,11.77889515010583,17.792801955625123,4.76168104609119,5.597468856968171,1.0,4.1014110248703535,10.196358891982138,7.252779984519726,5.639388426925983,6.279033792684886,4.279250825073576,5.236162313432515,3.3050976028770647,2.870110728506535,2.7942119550585005,4.6302382472842165,6.032630313846733,13.199833925880826,4.943415220683343,6.48216512683782,4.455675557045141,5.586732496047204,5.141339300640652,6.506415129552188,6.963861140004794,4.2620331636023625,6.31029116635016,8.043380099472806,8.116023688066875,8.452259734375032,5.522691614557944,7.498606743609507,4.047056122639455,5.438820180216749,9.267944398265136,6.841701423410131,4.198150668873601,6.187589748329455
29,5.584255611656773,4.670129671498749,5.340786570818787,6.14424745300274,5.531384993870707,5.171227141705466,5.523669903135303,4.825856928068946,5.034550556885359,5.403853208167388,4.119348833740302,4.592724806092487,5.1711304498193,6.753009487648656,4.674875933811381,3.7829989612377086,3.753665213519997,5.1912604235555895,4.735197499320677,4.726751433607683,6.575842241554276,4.916109674788386,4.939578882348411,4.9892321729876326,6.585139500370393,18.326000262995446,5.280417814737925,5.114395810924988,4.1014110248703535,1.0,8.164767550946811,4.917359264613887,4.360876031419198,4.733200280895549,4.5969187834726535,4.64971332737523,4.359255481823804,4.490920728121365,4.990448055447496,3.9517579280542856,5.204733202390829,8.459185847039269,4.148235352762538,6.51150651023588,4.148985640896565,6.272936620796644,5.329876351439109,4.97788115857424,7.288526963448686,4.631156256576493,4.963214534737201,7.842928952711805,5.230033011464604,5.189405598758975,5.174298537222311,5.244160809254405,4.186661872135873,5.04845825769941,7.147117156247148,5.381572649739024,3.6090218146301742,4.897273966435134
30,8.078387132363678,10.514775948761727,11.974844806475868,6.737637149889645,7.046754014398932,12.716613773315167,10.4736006398069,6.142173763002919,6.642237961536447,6.825234611533821,7.384849911391259,10.934958827045872,7.951566431775077,12.802482776305006,8.665969209990976,6.3222865374105455,7.835891237183957,10.533678373221292,12.66451539766819,6.821695037144961,11.77480413107152,6.381651019934392,5.64158916852134,5.133214583662833,13.517296230906926,23.229318437798064,12.866181370112756,11.09281528470669,10.196358891982138,8.164767550946811,1.0,8.695606519301574,6.09831314133167,9.87044377963992,7.809122213689035,4.4251618791858265,13.977030128226708,9.000513679007009,13.984633921903685,7.901223282405233,8.821489374844758,14.899559541290298,5.414385600645198,7.5065072191513105,8.389624292362212,7.558759702518162,5.0568944481477045,5.855157049622302,15.504031426620289,8.069072023795316,8.53531064600749,7.598994908476547,14.27310656514891,8.055327165181213,8.750024628596071,14.829123220052605,7.985127920266527,10.71992617765959,14.387644435582226,7.848854716787708,7.028199377429668,9.144978199541413
31,3.497922157200955,3.189011599041074,2.90653593877126,4.37143130143866,5.017933686580188,3.753263042375492,2.511718181560476,2.9127117137178757,3.030633557840684,5.444525213336106,4.538544117409542,5.8459087077048615,3.9539206335464208,3.5246343428519977,5.469641143404269,5.075921522977815,4.719087747306218,4.805913667558333,4.488336750662788,4.591529357415976,4.667720425029342,3.7512534868714194,2.126971336880751,6.99305851000065,3.786197136044464,13.159895491735842,4.649566522855023,2.241191519751029,7.252779984519726,4.917359264613887,8.695606519301574,1.0,3.0679630447202557,3.091922210305924,4.0493149073736845,3.783749299189127,4.125505475043004,5.354750379564263,4.022958860211262,3.791769336358112,4.471207531083096,4.713632298775776,3.265967056176765,5.293862678829048,3.5748915246705923,3.5044744935728387,3.557339714517829,5.630152522676641,3.706085734805849,3.986272863786296,3.1477192732371164,8.393927891467355,3.24529965136925,3.130212606749967,3.558105437048608,2.6582879524816487,3.556736079566309,4.490817295149744,4.970665601787584,4.2768701124892825,4.132006913072152,3.031283841826144
32,2.7548042742723218,2.866470331152008,2.825790964817839,4.583614889609581,4.530609423499191,3.0270662677294453,3.3726756848842663,2.889684781731279,3.358851421885418,5.156977996865135,3.900581679637044,5.105406485345532,3.6701914927728896,3.919767607898759,3.541735978739481,4.061089255097049,4.805754388421752,4.429732806395713,4.412564886937131,4.382191854445376,4.3137143600909145,3.1673283154796223,2.6735617070714297,5.4000348424634,4.1694839263142285,14.529899780608863,3.597446181125003,3.621516381520241,5.639388426925983,4.360876031419198,6.09831314133167,3.0679630447202557,1.0,2.7207527438271413,3.976271199385544,2.4709323506398917,3.506272495752938,4.394153250325082,4.339504115065037,3.5206499210992077,4.295318522290144,4.392254733158527,3.447355427521277,4.768495506232492,2.751931720606456,4.837322731340562,3.4480202806719524,4.796986549877707,5.153972860907266,3.577715755068553,3.008223885262176,8.41090309459591,2.9103862097307305,3.527998013228545,2.929130939387749,3.680705927777056,3.1727505205473365,4.091805242544042,4.026560478540064,4.500910381858428,3.58631407722704,2.4071781387406173
33,1.660363977050287,2.1880031093162966,1.2518627258673594,2.112293760584533,4.5732757446144765,1.3600924737549946,1.9654818537355208,2.240062942123789,3.911128930033193,5.760356210372209,3.9448426793545135,5.236283806157626,5.063002189075704,1.890717539032185,4.439167161361452,4.858095614160038,5.2789758435615335,1.8179111189829615,4.366632262525891,5.325806953968124,2.105595083452906,3.043908334275415,1.936609137824504,7.391661882665994,1.7935240331294269,19.1359263804453,2.009236184057641,3.1923074878872644,6.279033792684886,4.733200280895549,9.87044377963992,3.091922210305924,2.7207527438271413,1.0,4.15222293864752,2.541346825133621,2.600575869877805,4.907624755594563,3.803594364449281,4.43474120570672,4.955359423412871,1.9920919698527284,3.08069594169988,4.7514585965418,2.4598386119952687,5.645575268886079,1.955526376423574,5.973417732521392,5.341032722710106,2.3309232850736543,1.6500699415203528,9.256040947514787,1.4099573981257711,1.4645273108511458,2.1324444730904606,2.5368213439474805,4.182899328011372,1.6967709318898392,2.31838350357728,4.634218569623684,2.3143576005943904,1.4694706862776636
34,4.974793106223564,4.355594843842163,5.114890871943802,5.408227432965983,4.242056448869535,4.811057826612355,4.234230894893049,3.565783416714348,3.772440247303531,5.0509859851182295,4.095312692527448,4.4319037335063225,4.353861913148394,5.065994792059196,5.978894486957326,4.659724182340028,4.064338986837076,5.091184576405468,4.354192096726961,4.52109737534116,5.4844448893242665,3.5752572185745275,4.190034650253516,5.647858882150433,5.832137076967743,17.103083748991963,4.767071443752833,4.726014141368276,4.279250825073576,4.5969187834726535,7.809122213689035,4.0493149073736845,3.976271199385544,4.15222293864752,1.0,4.170661915004139,4.963776192423326,4.427276084109479,4.643477650576164,3.823881966588453,4.228090307998019,6.517934865862525,3.6737022431948185,4.7155274283722655,3.866882027141495,6.284507895015267,3.893287628560512,5.13139012377445,8.104007884704345,4.034568381088341,4.487560910067466,7.9838112086448145,4.784844787441807,4.869025637794156,3.955577250596842,4.354456396546158,3.303339823321656,4.682073047072644,5.901582705224344,4.806607456758261,3.795234494931168,4.0833350019958194
35,3.0170021152550595,3.326221451307484,2.45817157714196,3.2455398915823777,4.893591563201891,2.7318886376517195,2.9279394211308625,2.891524670944146,4.234858281517819,5.671322562131029,4.103458887291819,6.332752551740373,5.233805193403657,3.0704415502456293,5.049614582817431,3.6577924921308114,5.27322768816914,3.1320008222120923,5.913804542084847,4.963592466678982,3.16584889399063,2.8587840444459345,2.563618155885855,5.599699674982348,2.904672296299852,20.151574365879974,2.796795704241423,4.390300435743618,5.236162313432515,4.64971332737523,4.4251618791858265,3.783749299189127,2.4709323506398917,2.541346825133621,4.170661915004139,1.0,3.5459483605150104,5.5623618589887736,4.7838998276468505,4.985095683125888,5.4058615651707145,3.1009142979632163,3.274690141339161,5.097214441088004,3.2219782026985544,7.222610223656133,2.063407396835146,5.050668987083988,6.030246811577897,3.660110335018775,3.0790825528427925,8.851876860935116,2.7322457787110994,2.082944329866977,3.2987153805867857,3.500502417851725,4.201819180765388,3.057633014487721,3.160007312663973,5.166440870756276,3.2130953659487904,2.6508171959053133
36,3.902642517045442,1.1286658338524755,3.4350934092048613,2.7140098805818065,6.692352588611024,2.008621966039681,3.576353977853763,3.094347387280896,4.837969823173628,6.200302162281709,2.602920600050263,3.096621368009303,4.918015714557551,5.183322765156459,1.572095506438363,6.109477996632912,4.028941775974665,1.8753236708891483,3.8451747938490586,6.0429734170974845,4.7082096746823385,4.257284857324192,4.402092973388063,8.058982275687374,5.101811863687736,11.85094147366519,3.2901730562330527,3.833494578088189,3.3050976028770647,4.359255481823804,13.977030128226708,4.125505475043004,3.506272495752938,2.600575869877805,4.963776192423326,3.5459483605150104,1.0,3.0962988080482883,2.457201152520329,4.238463591946206,5.608909746858653,6.21759947831703,4.419234851035829,7.413437989711637,2.419992702429737,4.02736023355159,3.8079821861979393,8.51227716180128,3.851333881774084,3.323025284091999,3.3673259004635483,8.615197163049123,2.177552052233789,2.391006615209214,3.450689448360734,2.7443215017845364,4.05863939254642,2.179755293367992,5.423356489554405,5.748195964942585,3.332564720701182,2.405139595951108
37,5.655726762752423,2.997686181272624,6.726573507134143,4.5825552242768,6.14280875413091,5.490265922999547,4.9955648184406245,4.970356091581512,4.639126473199617,6.16529447430228,2.826784882021624,2.628049185343884,4.854560755798207,4.962199227719412,3.088378250024391,4.928094522129101,3.716622667409441,5.011636450910348,3.3367242179727685,5.669454447844526,8.321684115947757,5.511489654732716,5.452573921811597,5.990151875992535,8.699365221646875,6.8971252691960645,4.844497841698711,4.343950716832187,2.870110728506535,4.490920728121365,9.000513679007009,5.354750379564263,4.394153250325082,4.907624755594563,4.427276084109479,5.5623618589887736,3.0962988080482883,1.0,2.9281664848802302,4.248963688044792,5.524613374588736,10.1758120990893,4.149277684744571,6.502942894749653,3.4033393017622857,3.804254160933047,4.364819707841696,6.406570169049933,3.715306661899577,3.768370040533984,4.821368831281997,8.880662587180929,5.882838122119836,6.243080440616925,4.195730317636143,5.725217284174278,3.8519080272953614,4.009835267667191,7.459934967135624,5.828116791952198,3.5554111183200114,4.600495174022394
38,3.872257104535584,2.307336829203786,4.48381296232073,3.423518999504734,6.126385360174919,3.509323790800493,3.4188547438961905,3.5767830078916654,4.310435187849223,6.812404814673816,1.738227977178029,2.070276948043016,4.669093875337388,4.827578725260598,3.20068216996288,6.957946032429223,3.91121166023148,3.2454786150707835,3.186442426971416,6.208045030923735,5.710145959534957,4.979338525745172,4.773818603088507,8.870671429464243,5.889691361758688,5.793294781156941,3.2768404692781536,3.4649105847814887,2.7942119550585005,4.990448055447496,13.984633921903685,4.022958860211262,4.339504115065037,3.803594364449281,4.643477650576164,4.7838998276468505,2.457201152520329,2.9281664848802302,1.0,4.016029143724636,5.60955853491639,6.9675741703674205,4.271201934191836,6.5429796969183975,3.211216330188013,2.497727877106303,3.756562555150387,8.482068499148598,2.1461110602262465,2.94320488840301,4.237357751960784,8.456076884184744,3.8686791132512974,4.010441050935239,3.526483610114728,3.638388656694523,4.636641848409634,2.908533293125551,6.0475019150410745,5.753373352620371,3.240865321782922,3.329697102241
39,4.879803592617875,4.106158914057154,4.799377001069782,6.277188111315464,5.1084393284706975,5.059056109336299,4.0329285359536495,4.227062132855285,3.4442327752569715,4.824901245889711,4.3485005846112585,4.03339319527526,3.2587004448416264,5.46505316322104,4.61655578520139,4.582268591114394,3.633222891537248,6.247208488033618,3.973540871741623,4.656092682585912,6.2931154306262,4.044951937689642,3.987751017444544,6.340928331435355,5.672857089597899,14.683667313799711,6.172484315856248,3.717022637075841,4.6302382472842165,3.9517579280542856,7.901223282405233,3.791769336358112,3.5206499210992077,4.43474120570672,3.823881966588453,4.985095683125888,4.238463591946206,4.248963688044792,4.016029143724636,1.0,3.852297356006448,6.8897354081164135,3.458585006421457,5.124148830202649,4.130078325999729,4.424792623644583,5.1150205574689735,5.510214366642324,5.061463576109273,4.66232249660904,4.679573855686927,8.10358946659563,4.572106846153922,5.420885639161438,4.089255151070672,3.942707684534548,3.448467950683385,6.2695930629434615,6.499695231257487,4.304173787942484,5.421332589261688,4.004359314262723
