,(Everything I Do) I Do It for You,7 Rings,A Whiter Shade of Pale,All About That Bass,All I Want for Christmas Is You,Bad Romance,Bei Mir Bist Du Sch√∂n,Blurred Lines,Call Me Maybe,Chirpy Chirpy Cheep Cheep,Dance Monkey,Despacito,Earth Angel,Gangnam Style,Girls Like You,Grenade,Havana,Hips Don't Lie,I Took a Pill in Ibiza,I Want to Hold Your Hand,I Will Always Love You,I'm a Believer,If I Didn't Care,In the Summertime,Kung Fu Fighting,Lean On,Let It Go,Love Me like You Do,Love on the Brain,Love Yourself,Macarena,Moves Like Jagger,Mundian To Bach Ke,My Heart Will Go On,My Sharona,My Sweet Lord,Needed Me,Old Town Road,One Dance,Right Round,Rock Around the Clock,Rock Your Baby,Rolling in the Deep,Rudolph the Red-Nosed Reindeer,See You Again,Shape of You,Silent Night,Somebody That I Used to Know,Something Just Like This,Sweet Mother,Tennessee Waltz,The Last Farewell,Thinking Out Loud,Thrift Shop,Un-Break My Heart,Uptown Funk,Wabash Cannonball,Waka Waka (This Time for Africa),We Are the World,Y.M.C.A.,"Yes Sir, I Can Boogie",You're the One That I Want
40,5.580582264539217,5.34936584049732,5.247496502271932,6.383074563694914,5.514856578317635,5.685285568200694,5.277252195055433,4.972920735990154,3.819869896065834,4.399456287472719,5.656082775354525,5.698928619895636,3.8634253668381127,5.994707918832324,6.2349930346351226,5.224974583170838,4.721581339273169,6.369941015568714,5.113631993551183,4.404262364850596,6.093786578303477,4.761320297902633,4.566093070269127,6.189280275096679,6.178814587698225,7.123031016788958,6.204523089782262,4.85466432091145,6.032630313846733,5.204733202390829,8.821489374844758,4.471207531083096,4.295318522290144,4.955359423412871,4.228090307998019,5.4058615651707145,5.608909746858653,5.524613374588736,5.60955853491639,3.852297356006448,1.0,7.175319328022982,4.48238592980826,5.456337638699997,4.956721610256966,5.620821787958092,5.09300129885914,5.161451401171024,5.84911728207401,5.25119583564679,5.356356935399852,7.7674369755412975,5.412673514831115,5.545750667593643,5.035001560014171,4.733730414831948,4.292936593103351,6.125430504934926,6.9074041853102655,4.356753538946732,5.225832762518983,4.952162308216316
41,1.6634353913057849,4.20844917309877,1.3219505877152178,0.8707112512650007,7.098327126915503,1.0702763519839946,1.8405206738420783,2.670516723297024,6.134366061411189,9.569664527357462,9.13841285672414,9.17486338655843,7.667276006980658,1.2374713252159666,9.749649641393429,8.840916388353737,10.516250194199213,0.6994501173492087,9.480754959191808,8.878621874888402,1.626063128768783,4.131680943226013,2.920197799140543,12.921488329928112,0.5987091369676397,20.750800530805787,1.2878758113690452,4.211770506037416,13.199833925880826,8.459185847039269,14.899559541290298,4.713632298775776,4.392254733158527,1.9920919698527284,6.517934865862525,3.1009142979632163,6.21759947831703,10.1758120990893,6.9675741703674205,6.8897354081164135,7.175319328022982,1.0,5.133837140924055,7.988070727547802,4.646451033584498,7.489764455335135,2.356142147154039,9.943419576392577,5.437201555407463,4.011171574772109,1.698826525916188,18.43451010773088,1.33131760609328,0.9936504212153168,3.005665746971107,3.434153421093502,6.893776706826328,0.9274258922250412,0.7423458336111745,6.670858829227356,3.1933175989589917,2.0828602571876225
42,3.5593603947313817,3.862658348741671,3.389575625180392,4.439527376458054,4.252429475027069,3.948377553030942,3.423946656030808,2.8944565853441,3.2933423406355047,5.302802010080852,4.137182963034039,4.451010410608099,4.092467669915108,4.117508422164154,4.660472532762855,5.122259274818443,4.089221691243101,5.031277762367711,3.068013670805421,4.221293072541442,4.243704977823787,3.1812401666733154,3.2341864008613603,6.345133744763446,4.2350976493231975,15.199010638578994,4.611585793368399,3.5704626187689232,4.943415220683343,4.148235352762538,5.414385600645198,3.265967056176765,3.447355427521277,3.08069594169988,3.6737022431948185,3.274690141339161,4.419234851035829,4.149277684744571,4.271201934191836,3.458585006421457,4.48238592980826,5.133837140924055,1.0,4.547847829164526,3.746770473110813,5.107474739473649,3.1506765763480944,5.106873004501001,6.042444737556712,2.9116790692803867,3.137503782652707,8.161725061129978,3.946814599062197,3.690998903788487,2.895790760279584,4.136681521375389,3.876340424630723,4.389316247358004,5.186635306844867,4.445253039818143,3.094707999431943,3.376977506979048
43,5.115216964540421,6.158256364327302,5.718061214328273,6.863509808340088,3.4572450808087285,6.121407795350013,5.425999600628175,4.795331434911477,5.27683234294023,6.217222509889204,6.946917103971417,6.794348309979751,5.65223565452604,6.937405621512501,7.868891285943984,7.752338618273834,5.487626345268135,7.552470724904684,5.575243179456336,5.556551719049658,6.60119521440225,5.047210738699575,5.5794736770660425,8.431883025904385,7.158111455213588,17.599336691302756,6.575367809423873,5.941829117770864,6.48216512683782,6.51150651023588,7.5065072191513105,5.293862678829048,4.768495506232492,4.7514585965418,4.7155274283722655,5.097214441088004,7.413437989711637,6.502942894749653,6.5429796969183975,5.124148830202649,5.456337638699997,7.988070727547802,4.547847829164526,1.0,5.932313830703194,7.483460114231739,4.182968915401605,6.004637823760561,8.842878064118544,4.163432970419036,5.6644036931043065,8.29199595484437,6.352259007852484,5.90417872316536,4.643026132412722,6.498250159156377,5.235881076160757,6.797288555259571,7.6673410599382334,5.71450729034833,5.559644320510655,4.660800084615798
44,3.839330288900757,2.071851976343048,2.791819660686726,3.858579646497736,5.087282546318953,2.999913628785055,3.922951416818244,3.207238107511262,4.121540985008116,5.703905724522532,2.663491595591499,3.549406034023144,4.916454400677033,4.403959875980438,2.569941729415317,3.053455884022255,4.4013327744111415,2.740199667636204,2.804796748582501,5.233617678732868,3.9676753265466207,3.208492459494248,2.935342495686476,5.307070015333928,3.545323677653033,19.592953779076552,3.595884155602588,4.127263307396195,4.455675557045141,4.148985640896565,8.389624292362212,3.5748915246705923,2.751931720606456,2.4598386119952687,3.866882027141495,3.2219782026985544,2.419992702429737,3.4033393017622857,3.211216330188013,4.130078325999729,4.956721610256966,4.646451033584498,3.746770473110813,5.932313830703194,1.0,7.249942814585371,3.755047003219623,5.411338116610376,5.627943652902854,3.162980664778634,3.074257376540762,8.820148132066553,2.668848815757569,2.902798761081764,3.340417399098736,3.713306917095355,3.671322272721768,2.9923951322067066,4.308983406920293,4.789550571260199,2.8044780456517326,2.5353574654070754
45,6.083150296554348,3.3402240078315395,6.245575672736683,7.467432838845474,7.707033605242261,7.23589186348851,3.977757758522628,4.696827162428823,4.374212524935633,6.5912160763879655,4.026510583979313,4.20540265761751,4.555470878157092,6.359531192580552,5.311344991557832,8.668360457839219,4.3298175839488575,7.817282598033518,4.785913874433584,5.704511359597586,7.82864934257046,6.612970045072089,4.786084983895831,9.736764667573144,7.031584709033472,4.09214959721151,7.808926356463298,3.259649395143398,5.586732496047204,6.272936620796644,7.558759702518162,3.5044744935728387,4.837322731340562,5.645575268886079,6.284507895015267,7.222610223656133,4.02736023355159,3.804254160933047,2.497727877106303,4.424792623644583,5.620821787958092,7.489764455335135,5.107474739473649,7.483460114231739,7.249942814585371,1.0,6.015260537449478,7.898286874546429,2.284471193287726,7.25280314969173,6.428215225709317,7.7748472809712945,5.488738531973106,6.038662297345796,5.427086762792137,4.017189351946041,4.339276592406832,7.855051488348583,7.913701800628488,5.663285469825507,7.521100853175645,5.096556479156237
46,2.0545850884233263,2.9403070643054137,1.974197796497386,2.4801913588770805,3.6021740401609,1.7768072962881842,2.2103556521041074,2.506015693358886,4.105059067969428,6.027454048654971,3.833711263458045,4.510318715787162,5.241781462652141,2.052110077604575,4.848630761976726,4.821596290404997,5.40606977182748,2.246506288436498,3.83941624682626,4.906218890795598,2.268559669382055,3.042393927991023,2.5653970544111098,7.343989078410637,2.04463067110762,19.117607989824094,2.210564145174567,3.7702270729708,5.141339300640652,5.329876351439109,5.0568944481477045,3.557339714517829,3.4480202806719524,1.955526376423574,3.893287628560512,2.063407396835146,3.8079821861979393,4.364819707841696,3.756562555150387,5.1150205574689735,5.09300129885914,2.356142147154039,3.1506765763480944,4.182968915401605,3.755047003219623,6.015260537449478,1.0,6.044608376451953,6.02178515734288,2.145561935219744,2.153974393913337,9.313271418583106,2.3814191032748533,1.8391743587975744,2.3739988416408124,3.9052116529942262,4.502649981042053,1.882439436214194,2.53069715858365,4.943519022236875,2.0997997005180262,1.905101190678874
47,6.592816788375618,7.551546480615756,7.13077169337907,7.562957807733146,5.387317731298282,7.817240529664606,7.78580765696791,5.88845410188689,5.460587379997922,4.280919786406126,6.405745514843266,7.273750363043115,5.001625094318875,8.02864439173375,7.582525013132114,4.560207460909907,5.274694215715738,8.310843977285524,7.6346509489905054,3.9622886101713046,7.531178481018789,5.484584244435006,5.453329401931434,4.7627187352488,8.441604009376979,16.528772537009925,8.156961758515909,7.609568626015178,6.506415129552188,4.97788115857424,5.855157049622302,5.630152522676641,4.796986549877707,5.973417732521392,5.13139012377445,5.050668987083988,8.51227716180128,6.406570169049933,8.482068499148598,5.510214366642324,5.161451401171024,9.943419576392577,5.106873004501001,6.004637823760561,5.411338116610376,7.898286874546429,6.044608376451953,1.0,9.823455885051876,6.669906793545807,6.647889460836349,6.906557155124303,7.996851563445196,5.844103374967596,6.668734910391809,8.773397268337064,5.45208707938976,8.37672056413551,9.139839120416534,5.724085875372957,5.756496123087203,6.193013689232318
48,5.120381209497846,2.142793491050448,4.79934872414306,5.520038362410435,8.7631226620752,5.423824662711279,3.5084354879561284,5.062035418285819,4.698598706256588,6.908388698261618,5.4535603278671525,4.996504941985272,5.373202732304398,5.393973728981327,5.783514485062659,8.880316029106512,5.6044127735382485,5.57337638685318,5.967155527089775,6.870705537957675,5.718113100331909,5.931912264567294,3.9871062797351726,10.71642231955854,5.293468705215989,4.026752105419456,5.789373810149358,3.3723182841542823,6.963861140004794,7.288526963448686,15.504031426620289,3.706085734805849,5.153972860907266,5.341032722710106,8.104007884704345,6.030246811577897,3.851333881774084,3.715306661899577,2.1461110602262465,5.061463576109273,5.84911728207401,5.437201555407463,6.042444737556712,8.842878064118544,5.627943652902854,2.284471193287726,6.02178515734288,9.823455885051876,1.0,6.403531456564401,4.923733648888002,8.557358434344795,5.405496440661706,4.88808660500136,5.561268078235545,3.7095014727895257,4.936536797751119,5.640064233043612,5.790718087777576,5.877770704621361,5.882591790107511,4.898135698567066
49,2.806627958864925,3.0126058007327576,2.45571859532317,3.1667013550637053,3.9240418488091935,2.829203818175168,2.3760863340390816,2.3884188314687664,4.439691020713326,6.132255064222688,3.2965691715548724,3.5733899408750918,5.533761476986039,2.8418902141175133,4.031363262195796,5.681296982340815,4.290388012254522,3.250502034479529,2.3164532768448467,5.752320508181952,3.1013224669716686,3.161927022379359,2.976809477344944,7.504837545230806,3.240397130825264,20.58646936016918,2.934661625535371,4.011781109383879,4.2620331636023625,4.631156256576493,8.069072023795316,3.986272863786296,3.577715755068553,2.3309232850736543,4.034568381088341,3.660110335018775,3.323025284091999,3.768370040533984,2.94320488840301,4.66232249660904,5.25119583564679,4.011171574772109,2.9116790692803867,4.163432970419036,3.162980664778634,7.25280314969173,2.145561935219744,6.669906793545807,6.403531456564401,1.0,2.4060574285039467,8.853820249102448,3.0704500995280006,2.958849396095052,2.3608056998350264,3.914379777102407,4.484677658970006,3.176222285716443,4.107920237358485,4.963956344792487,2.1420219470256465,2.4238256598251
50,2.0288333536046355,2.938620610706534,1.349739863630352,1.9268455122405077,4.8980673286255065,1.5189274389262335,1.4364986594904994,1.7936124342949145,3.901093235945824,6.273758344064868,4.710981873288237,4.807838662167822,5.403557368905388,1.4015599527944826,6.131787528864241,4.573918496828297,6.015389137639632,1.636774945581626,4.048830231915608,5.90893102971032,1.5132152505388683,2.8432661660045917,1.8050167964148036,6.637042997001911,1.3912023656127774,19.18578104881291,2.041574337260675,2.8793337859315526,6.31029116635016,4.963214534737201,8.53531064600749,3.1477192732371164,3.008223885262176,1.6500699415203528,4.487560910067466,3.0790825528427925,3.3673259004635483,4.821368831281997,4.237357751960784,4.679573855686927,5.356356935399852,1.698826525916188,3.137503782652707,5.6644036931043065,3.074257376540762,6.428215225709317,2.153974393913337,6.647889460836349,4.923733648888002,2.4060574285039467,1.0,9.646735542729418,1.678480882787528,1.3325259485925405,2.2275913502011617,2.677274034723388,4.304485723644601,1.5823775117366567,2.0665277326223888,4.999603694275827,2.3120255698304537,1.8860369356008475
51,9.320300662042188,9.186025121572506,9.750558241208662,10.454484569523103,8.370360680186854,10.029648736635911,9.556959424980963,9.238061737297828,8.01640012189759,7.024113558289692,8.026645329128339,8.240584287662248,7.606873711917289,13.063755500179052,8.855166153716254,8.252522736203458,7.320468702447284,11.60598909112427,8.55088612282072,7.135129573692095,12.979673981627386,9.0731173931327,8.932933580293527,6.980666980354322,14.26775067680974,12.526734538161962,10.501434218449312,8.612130209415925,8.043380099472806,7.842928952711805,7.598994908476547,8.393927891467355,8.41090309459591,9.256040947514787,7.9838112086448145,8.851876860935116,8.615197163049123,8.880662587180929,8.456076884184744,8.10358946659563,7.7674369755412975,18.43451010773088,8.161725061129978,8.29199595484437,8.820148132066553,7.7748472809712945,9.313271418583106,6.906557155124303,8.557358434344795,8.853820249102448,9.646735542729418,1.0,9.917424555963423,9.876690952972163,9.129581289707888,9.101345460821843,7.8188536778584,10.797756529027112,15.393409575133829,8.35229291309505,9.382040997582074,9.22273384364887
52,1.6788209030743284,1.8927336350210384,1.266202282850336,1.659538922753619,6.223447042340481,0.8941602392182171,2.2301991892608464,2.6682755519707357,4.24075966125348,6.073995861333544,4.743259286359816,6.240558240306107,5.130568474681329,1.7171432667486746,4.355722767973943,6.5074912884718925,5.654970722827873,1.0385902334151575,5.476687741415977,6.059865481464204,2.045949056088975,3.6066841705014654,2.190330836254992,8.82536267728876,1.4361521051196728,18.91051027320317,1.7268151873108168,3.1086690429412207,8.116023688066875,5.230033011464604,14.27310656514891,3.24529965136925,2.9103862097307305,1.4099573981257711,4.784844787441807,2.7322457787110994,2.177552052233789,5.882838122119836,3.8686791132512974,4.572106846153922,5.412673514831115,1.33131760609328,3.946814599062197,6.352259007852484,2.668848815757569,5.488738531973106,2.3814191032748533,7.996851563445196,5.405496440661706,3.0704500995280006,1.678480882787528,9.917424555963423,1.0,1.3590533540880774,2.504887945931753,2.3273160872622705,4.314652166725179,1.0745009083364103,1.9508610246063844,5.1788252579489376,2.65335708708317,1.4626900056118604
53,1.4961059941421375,2.483267416129172,1.0355879737412936,1.1744898052042207,5.001863930443373,0.7902529137930008,1.4923357328338231,2.0975949620861827,4.145419081090531,6.029436765987992,5.093147879320373,6.499637830154338,5.724018884665085,1.2569597763871965,4.701018800147259,5.223671777216968,5.917802817409484,1.0262013201874056,5.6808328709251015,6.024982072583613,1.6607561322730937,3.354213231772317,2.052387818933259,6.248030289505229,0.8442236592327181,18.724923285259838,1.3694075668655703,2.6970748408623395,8.452259734375032,5.189405598758975,8.055327165181213,3.130212606749967,3.527998013228545,1.4645273108511458,4.869025637794156,2.082944329866977,2.391006615209214,6.243080440616925,4.010441050935239,5.420885639161438,5.545750667593643,0.9936504212153168,3.690998903788487,5.90417872316536,2.902798761081764,6.038662297345796,1.8391743587975744,5.844103374967596,4.88808660500136,2.958849396095052,1.3325259485925405,9.876690952972163,1.3590533540880774,1.0,2.529005964588873,2.911064103789669,4.465846882802122,0.9650904746156924,1.3657956575292902,5.188763761808074,2.520683464437248,1.765188472589078
54,2.1453973894597334,2.6231704988934936,2.390715145957148,2.8334738052924946,4.939585388573786,2.332005262922774,2.1791753273450847,1.9205430735750908,3.838794544168142,5.850011418130011,3.9081272427852554,4.444982909933515,4.486767316164342,2.343402693553009,4.35048406653085,5.210992455645613,4.922911803770647,2.926433273810011,2.7866898540840626,5.663536469670943,2.3114436518141623,2.779009958507597,2.3861226418966472,7.310200812636421,2.79486806202046,17.676372099299144,2.465432414631607,3.3156721786182275,5.522691614557944,5.174298537222311,8.750024628596071,3.558105437048608,2.929130939387749,2.1324444730904606,3.955577250596842,3.2987153805867857,3.450689448360734,4.195730317636143,3.526483610114728,4.089255151070672,5.035001560014171,3.005665746971107,2.895790760279584,4.643026132412722,3.340417399098736,5.427086762792137,2.3739988416408124,6.668734910391809,5.561268078235545,2.3608056998350264,2.2275913502011617,9.129581289707888,2.504887945931753,2.529005964588873,1.0,3.0417638381550884,3.938345267983978,2.8325416357582287,3.07375562305876,4.582664132762095,2.062918933549811,1.9408060077393996
55,2.542311655341456,2.132873405797721,2.3181324595863533,3.878160225742382,6.494546364392827,2.576139071842071,2.694799879178148,3.349612325171699,3.4375090021717982,5.898240785225891,4.843444761234135,5.466324553039942,4.299073581894827,2.7211425526276165,4.779943522923315,7.569169980724386,5.154642365051164,3.733191608930177,5.616089846733489,5.729852142280288,4.133411366017703,3.888615586155236,2.4352214811754327,9.945020469606106,3.539105761745704,16.103951057978023,3.516302310877505,2.1966383292106157,7.498606743609507,5.244160809254405,14.829123220052605,2.6582879524816487,3.680705927777056,2.5368213439474805,4.354456396546158,3.500502417851725,2.7443215017845364,5.725217284174278,3.638388656694523,3.942707684534548,4.733730414831948,3.434153421093502,4.136681521375389,6.498250159156377,3.713306917095355,4.017189351946041,3.9052116529942262,8.773397268337064,3.7095014727895257,3.914379777102407,2.677274034723388,9.101345460821843,2.3273160872622705,2.911064103789669,3.0417638381550884,1.0,3.428601856808686,3.729823454743228,3.388012241022603,4.714224872690492,4.189873775247231,2.2778928078465914
56,4.562791437873531,3.2941551687668817,4.626049236862378,5.053604297257595,5.087663545914817,4.5705559826333975,3.955238904541301,3.7198856014569817,3.5660297681660413,5.034124610224614,3.484046696195388,3.5057667423357124,3.821601330901767,4.792846832663034,5.00837874285275,4.165849648436279,3.6420950183485687,5.190481932556226,4.001106869114662,4.776504698979117,5.862955731513221,4.132788509973524,3.872273667901285,5.123036381495395,5.508445316371744,9.120453150705188,4.984923642581524,3.859843034089726,4.047056122639455,4.186661872135873,7.985127920266527,3.556736079566309,3.1727505205473365,4.182899328011372,3.303339823321656,4.201819180765388,4.05863939254642,3.8519080272953614,4.636641848409634,3.448467950683385,4.292936593103351,6.893776706826328,3.876340424630723,5.235881076160757,3.671322272721768,4.339276592406832,4.502649981042053,5.45208707938976,4.936536797751119,4.484677658970006,4.304485723644601,7.8188536778584,4.314652166725179,4.465846882802122,3.938345267983978,3.428601856808686,1.0,4.921135239897007,6.3734173934263545,4.433456946903711,4.137276659873529,3.850880519187821
57,1.5360546847238343,1.5213289678177535,1.3351424474053797,0.698478734022466,6.111224731192066,0.876278888042322,1.793908123516528,2.42192672242333,5.391416334660031,6.830515133185368,3.32109812061284,4.297528213493843,6.748049035381673,1.415223159028591,3.3848622312823653,5.310796670150952,5.934243684959252,0.4129775507132627,4.224673367163926,7.015463852556676,1.656694169373288,3.874191393484911,2.7331800066865077,8.18813455200123,0.9903236627359632,21.22317360035738,1.4537965889947488,4.637077491093497,5.438820180216749,5.04845825769941,10.71992617765959,4.490817295149744,4.091805242544042,1.6967709318898392,4.682073047072644,3.057633014487721,2.179755293367992,4.009835267667191,2.908533293125551,6.2695930629434615,6.125430504934926,0.9274258922250412,4.389316247358004,6.797288555259571,2.9923951322067066,7.855051488348583,1.882439436214194,8.37672056413551,5.640064233043612,3.176222285716443,1.5823775117366567,10.797756529027112,1.0745009083364103,0.9650904746156924,2.8325416357582287,3.729823454743228,4.921135239897007,1.0,1.2380802462054106,5.59068114779287,2.6789514220674224,1.92656379237634
58,1.7924289894001604,4.270013492766541,1.6749993882318004,1.1839267972415084,6.723941312211973,1.3945305518562283,2.058611788887162,2.9878128940102795,6.173997153383086,7.902300574226663,8.031044673554083,7.127484670103913,6.853095085578353,1.553137293639821,8.787317320345451,6.835499713354647,9.260601196256532,1.0732700116952436,7.712034989378869,7.715506643448922,1.779925310142302,4.153884684262472,3.0670333395068488,10.333196760424716,1.065146632055331,21.22970770143771,1.4648907757525849,4.642695022701261,9.267944398265136,7.147117156247148,14.387644435582226,4.970665601787584,4.026560478540064,2.31838350357728,5.901582705224344,3.160007312663973,5.423356489554405,7.459934967135624,6.0475019150410745,6.499695231257487,6.9074041853102655,0.7423458336111745,5.186635306844867,7.6673410599382334,4.308983406920293,7.913701800628488,2.53069715858365,9.139839120416534,5.790718087777576,4.107920237358485,2.0665277326223888,15.393409575133829,1.9508610246063844,1.3657956575292902,3.07375562305876,3.388012241022603,6.3734173934263545,1.2380802462054106,1.0,6.145468606151033,3.150281141506944,2.2475344953345298
59,5.168807627146893,5.458487074378648,5.01289343309897,5.632629090927002,5.605579886618596,5.265398269793998,5.038920101517118,4.752525552865016,3.9830442197641047,5.007981932968181,5.707621182019667,6.071771315644195,4.286276307079636,5.355515997863651,6.447569112823471,5.411664460254053,5.592499354105682,5.75145809966775,5.082480514425953,4.596049272308375,5.658948834957767,4.640427844538944,4.21473536823315,6.327238821363333,5.497502401342691,11.14233276066158,5.666955739365964,4.702766021108377,6.841701423410131,5.381572649739024,7.848854716787708,4.2768701124892825,4.500910381858428,4.634218569623684,4.806607456758261,5.166440870756276,5.748195964942585,5.828116791952198,5.753373352620371,4.304173787942484,4.356753538946732,6.670858829227356,4.445253039818143,5.71450729034833,4.789550571260199,5.663285469825507,4.943519022236875,5.724085875372957,5.877770704621361,4.963956344792487,4.999603694275827,8.35229291309505,5.1788252579489376,5.188763761808074,4.582664132762095,4.714224872690492,4.433456946903711,5.59068114779287,6.145468606151033,1.0,5.092801258046962,4.701205639597778
60,2.5978455851801714,2.748705728154554,2.4105845188577395,2.7098327053707068,4.726572779824904,2.493415096436519,2.405973615379504,2.375988178803898,4.601522568452637,5.9194518108609495,3.451445840924107,3.8801893814849095,5.876993955253793,2.434856038580061,3.7202053839418494,3.807051709664944,4.966432153816682,2.8943184521468464,2.9690744798372566,5.814674711372346,2.584497069931881,2.953149520934365,2.8385741560577604,5.605473298343939,2.821483578288011,20.279950301182005,2.655087362350358,4.018672905690861,4.198150668873601,3.6090218146301742,7.028199377429668,4.132006913072152,3.58631407722704,2.3143576005943904,3.795234494931168,3.2130953659487904,3.332564720701182,3.5554111183200114,3.240865321782922,5.421332589261688,5.225832762518983,3.1933175989589917,3.094707999431943,5.559644320510655,2.8044780456517326,7.521100853175645,2.0997997005180262,5.756496123087203,5.882591790107511,2.1420219470256465,2.3120255698304537,9.382040997582074,2.65335708708317,2.520683464437248,2.062918933549811,4.189873775247231,4.137276659873529,2.6789514220674224,3.150281141506944,5.092801258046962,1.0,2.445790785750842
61,1.6346132093102108,1.8792486501826935,1.5813955195981246,2.0748108920521444,4.516083917373933,1.4981935646243574,2.052283862962942,2.210462994083422,3.5173043426037074,5.869432412023093,3.650515349191183,4.911052762590193,4.431512266245873,2.190957535043577,3.599424820283136,4.899564103006147,4.76316357240956,1.991254404327903,3.8392072118068503,5.527449267414504,2.1539418207248118,2.7811636976885232,2.239474339742096,6.9201374526600015,2.0556376686098403,18.17968312299509,2.003028240907836,3.077629759882467,6.187589748329455,4.897273966435134,9.144978199541413,3.031283841826144,2.4071781387406173,1.4694706862776636,4.0833350019958194,2.6508171959053133,2.405139595951108,4.600495174022394,3.329697102241,4.004359314262723,4.952162308216316,2.0828602571876225,3.376977506979048,4.660800084615798,2.5353574654070754,5.096556479156237,1.905101190678874,6.193013689232318,4.898135698567066,2.4238256598251,1.8860369356008475,9.22273384364887,1.4626900056118604,1.765188472589078,1.9408060077393996,2.2778928078465914,3.850880519187821,1.92656379237634,2.2475344953345298,4.701205639597778,2.445790785750842,1.0
